movie_id|average_rating
    4039|          1.93
    4040|           3.9
    4041|          4.32
    4042|          3.02
    4043|           3.5
    4044|          2.91
    4045|          4.15
    4046|          3.98
    4047|          2.66
    4048|          4.17
    4049|          3.91
    4050|          3.37
    4051|          3.45
    4052|          2.59
    4053|          3.11
    4054|          4.02
    4055|           2.9
    4056|          2.99
    4057|          3.13
    4058|          2.93
    4059|          2.51
    4060|          3.71
    4061|          3.32
    4062|           3.3
    4063|          3.96
    4064|          3.23
    4065|          2.78
    4066|          2.95
    4067|          3.56
    4068|          2.91
    4069|          3.64
    4070|          3.18
    4071|          3.59
    4072|          3.44
    4073|          3.54
    4074|          3.22
    4075|          3.28
    4076|          2.16
    4077|           2.6
    4078|          3.89
    4079|          3.67
    4080|          3.42
    4081|          2.95
    4082|           2.8
    4083|          3.08
    4084|          2.65
    4085|          3.39
    4086|          3.36
    4087|          2.84
    4088|          3.72
    4089|           3.4
    4090|          3.54
    4091|          2.87
    4092|          3.35
    4093|          1.88
    4094|           3.5
    4095|          2.63
    4096|          2.43
    4097|          3.06
    4098|          4.32
    4099|          3.27
    4100|          3.55
    4101|          2.37
    4102|          3.43
    4103|          2.79
    4104|          3.53
    4105|          3.88
    4106|          2.77
    4107|          2.88
    4108|          3.13
    4109|          3.26
    4110|           3.2
    4111|          2.84
    4112|          2.94
    4113|          2.76
    4114|          3.19
    4115|          4.31
    4116|          3.65
    4117|           3.0
    4118|          3.94
    4119|           3.3
    4120|          3.41
    4121|          3.13
    4122|          3.27
    4123|          3.45
    4124|          3.59
    4125|          3.05
    4126|          1.83
    4127|          2.44
    4128|          2.97
    4129|          4.17
    4130|          3.03
    4131|           2.8
    4132|          2.61
    4133|          3.36
    4134|          3.79
    4135|          3.87
    4136|          2.59
    4137|          2.97
    4138|          3.47
    4139|          3.25
    4140|          2.96
    4141|          3.54
    4142|          3.76
    4143|          2.93
    4144|           3.5
    4145|          4.17
    4146|          3.38
    4147|          3.13
    4148|          3.54
    4149|          3.37
    4150|          3.23
    4151|          2.84
    4152|          3.07
    4153|           2.1
    4154|          2.82
    4155|          3.65
    4156|           3.7
    4157|          3.36
    4158|          2.54
    4159|          3.36
    4160|          3.36
    4161|          3.47
    4162|          3.67
    4163|          3.76
    4164|          3.43
    4165|          2.37
    4166|          3.33
    4167|           3.5
    4168|          3.99
    4169|          2.69
    4170|          2.37
    4171|          3.01
    4172|          2.62
    4173|          2.54
    4174|           3.1
    4175|          3.43
    4176|          2.95
    4177|          3.83
    4178|           3.7
    4179|          4.06
    4180|          3.06
    4181|          3.65
    4182|          2.94
    4183|          2.71
    4184|           2.9
    4185|          4.05
    4186|          2.11
    4187|          2.87
    4188|          3.31
    4189|          3.65
    4190|          3.07
    4191|          3.84
    4192|           2.9
    4193|          3.19
    4194|          4.02
    4195|          3.55
    4196|          3.38
    4197|          2.63
    4198|          3.32
    4199|          2.41
    4200|          2.86
    4201|          3.16
    4202|          1.49
    4203|          3.42
    4204|          3.78
    4205|          3.16
    4206|          3.25
    4207|          4.29
    4208|          3.39
    4209|          3.51
    4210|          3.04
    4211|          3.33
    4212|          2.96
    4213|          2.51
    4214|           3.4
    4215|          2.97
    4216|          3.22
    4217|          3.75
    4218|          2.65
    4219|           3.9
    4220|          3.27
    4221|          2.94
    4222|          3.07
    4223|          2.12
    4224|          3.61
    4225|           3.4
    4226|          2.69
    4227|          3.67
    4228|          3.45
    4229|          3.78
    4230|          2.58
    4231|           2.4
    4232|          3.36
    4233|          3.94
    4234|          3.05
    4235|          2.76
    4236|          1.94
    4237|           2.7
    4238|          4.55
    4239|          2.87
    4240|          3.32
    4241|          2.76
    4242|          3.34
    4243|          3.03
    4244|          3.38
    4245|          3.49
    4246|          3.12
    4247|          3.24
    4248|          3.45
    4249|          3.81
    4250|          2.97
    4251|          2.86
    4252|          3.45
    4253|          3.85
    4254|          3.53
    4255|           2.2
    4256|          3.65
    4257|          3.41
    4258|          3.76
    4259|          3.87
    4260|          3.31
    4261|          3.58
    4262|          3.55
    4263|          2.82
    4264|          3.41
    4265|           3.2
    4266|          3.75
    4267|          3.34
    4268|          3.48
    4269|          2.92
    4270|          3.12
    4271|          3.53
    4272|          3.38
    4273|          3.73
    4274|          2.97
    4275|          3.13
    4276|          3.48
    4277|          3.22
    4278|          2.86
    4279|          3.09
    4280|          4.12
    4281|          3.13
    4282|           2.9
    4283|          2.83
    4284|           4.1
    4285|          3.47
    4286|          3.63
    4287|          2.58
    4288|          3.14
    4289|          3.49
    4290|          3.38
    4291|          3.43
    4292|          3.05
    4293|          2.84
    4294|          4.27
    4295|          3.01
    4296|          3.27
    4297|          2.65
    4298|          2.62
    4299|          3.56
    4300|          2.96
    4301|          3.44
    4302|          3.85
    4303|          2.14
    4304|          3.42
    4305|          3.55
    4306|          4.33
    4307|          2.75
    4308|          3.77
    4309|           3.2
    4310|          2.95
    4311|          3.02
    4312|          2.74
    4313|          3.48
    4314|           2.6
    4315|          3.47
    4316|          3.37
    4317|          3.22
    4318|          2.77
    4319|          2.88
    4320|          3.63
    4321|          3.04
    4322|          3.06
    4323|          3.26
    4324|          2.47
    4325|          3.19
    4326|          2.76
    4327|          3.42
    4328|          3.28
    4329|          2.68
    4330|          3.64
    4331|          3.29
    4332|          2.09
    4333|          3.88
    4334|          2.97
    4335|          3.78
    4336|          3.01
    4337|          3.06
    4338|          2.95
    4339|          3.21
    4340|          3.76
    4341|          3.39
    4342|          3.81
    4343|           3.4
    4344|          3.93
    4345|          3.78
    4346|           3.1
    4347|          3.17
    4348|          4.22
    4349|          3.53
    4350|          3.93
    4351|          3.38
    4352|          3.05
    4353|          4.34
    4354|          2.98
    4355|          2.69
    4356|          3.67
    4357|          3.05
    4358|          2.85
    4359|          3.03
